University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,student_id,attendance_clean,health_issues_clean,relationship_clean,interested_area_clean,skills_clean,performance_risk_label,performance_risk_binary,predicted_risk_binary,predicted_risk_label,predicted_risk_probability,predicted_confidence
2020,Male,20,2019,BCSE,8,No,No,1,3,Offline,Yes,Yes,2,Intermediate,90,Yes,No,No,Web development,3,Web Development,Single,Yes,Bachelor,No,3.5,No,3.12,90,25000,STU1668,90.0,No,Single,Web Development,Web Development,At Risk,1,1,At Risk,0.7803220884722432,0.7803220884722432
2019,Female,23,2017,BCSE,11,No,Yes,2,1,Offline,Yes,Yes,4,Intermediate,70,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,3.59,No,3.55,123,50000,STU1669,70.0,No,Single,Software,Programming,Good,0,0,Good,0.18406689868688705,0.8159331013131129
2021,Male,20,2019,BCSE,3,Yes,No,4,2,Offline,Yes,Yes,3,Basic,100,No,No,Yes,Programming,3,Software,Single,No,Bachelor,No,3.03,No,3.03,23,7000,STU1670,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.5606062470932988,0.5606062470932988
2020,Male,23,2018,BCSE,8,Yes,No,2,3,Offline,Yes,Yes,2,Basic,90,No,No,Yes,Programming,1,Software,Single,No,Bachelor,Yes,3.94,No,3.9,91,20000,STU1671,90.0,Yes,Single,Software,Programming,Good,0,0,Good,0.06456599319820298,0.935434006801797
2021,Male,21,2020,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,2,Intermediate,95,No,No,Yes,Programming,3,Hardware,Single,Yes,Family,No,4.0,No,4.0,12,40000,STU1672,95.0,No,Single,Hardware,Programming,Good,0,0,Good,0.11626973314325906,0.8837302668567409
2020,Female,22,2019,BCSE,7,No,Yes,3,2,Offline,Yes,Yes,4,Intermediate,97,No,No,Yes,Programming,3,Hardware,Single,No,Family,No,3.49,No,3.44,80,45000,STU1673,97.0,No,Single,Hardware,Programming,Good,0,0,Good,0.1521682398389051,0.847831760161095
2020,Female,21,2019,BCSE,8,Yes,Yes,1,3,Online,Yes,Yes,1,Intermediate,90,No,No,Yes,Cyber security,1,UI/UX,Single,Yes,Family,Yes,3.0,No,3.1,87,30000,STU1674,90.0,Yes,Single,UI/UX Design,Cyber Security,At Risk,1,1,At Risk,0.6794292500089912,0.6794292500089912
2019,Male,24,2018,BCSE,11,No,Yes,3,2,Online,Yes,Yes,1,Intermediate,91,No,No,Yes,Web development,6,Hardware,Single,Yes,Family,No,3.45,No,3.34,117,19000,STU1675,91.0,No,Single,Hardware,Web Development,Good,0,0,Good,0.21071449758073257,0.7892855024192674
2020,Male,20,2019,BCSE,6,No,No,2,1,Offline,Yes,Yes,4,Intermediate,90,No,No,No,Programming,2,NETWORKING,Single,No,Family,Yes,3.58,No,3.5,72,50000,STU1676,90.0,Yes,Single,Networking,Programming,Good,0,0,Good,0.2734118608435041,0.7265881391564959
2019,Female,21,2018,BCSE,11,No,No,4,3,Online,Yes,Yes,3,Advance,80,Yes,Yes,Yes,Programming,1,NETWORKING,Married,No,Family,No,2.96,No,2.61,96,100000,STU1677,80.0,No,Married,Networking,Programming,At Risk,1,1,At Risk,0.8562807384186695,0.8562807384186695
2021,Female,21,2019,BCSE,3,Yes,No,2,1,Offline,Yes,Yes,2,Intermediate,90,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,3.38,No,3.53,24,40000,STU1678,90.0,No,Single,Software,Programming,Good,0,0,Good,0.24449180598008455,0.7555081940199154
2021,Female,20,2020,BCSE,3,Yes,No,2,1,Offline,Yes,Yes,3,Intermediate,95,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,3.12,No,3.07,24,50000,STU1679,95.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.6140209000474287,0.6140209000474287
2018,Male,24,2017,BCSE,13,No,No,3,1,Online,Yes,Yes,2,Basic,98,Yes,No,Yes,Programming,2,UI/UX,Married,No,Bachelor,No,2.86,No,2.88,133,30000,STU1680,98.0,No,Married,UI/UX Design,Programming,At Risk,1,1,At Risk,0.8614574314574316,0.8614574314574316
2019,Female,20,2019,BCSE,10,No,No,4,2,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Web development,1,Data Science,Single,No,Family,No,3.1,No,3.27,88,45000,STU1681,90.0,No,Single,Data Science,Web Development,Good,0,0,Good,0.2927594512912805,0.7072405487087194
2021,Male,23,2020,BCSE,2,Yes,Yes,1,2,Offline,Yes,Yes,1,Intermediate,95,No,No,No,Programming,2,Software,Single,No,Family,No,3.92,No,3.92,11,20000,STU1682,95.0,No,Single,Software,Programming,Good,0,0,Good,0.10836280477957941,0.8916371952204206
2018,Male,24,2017,BCSE,14,No,No,3,3,Offline,Yes,Yes,5,Advance,95,Yes,No,No,Programming,2,Software,Relationship,No,Family,No,2.76,No,2.64,136,25000,STU1683,95.0,No,Relationship,Software,Programming,At Risk,1,1,At Risk,0.8728256932654216,0.8728256932654216
2019,Female,22,2018,BCSE,10,Yes,No,2,1,Offline,Yes,Yes,6,Intermediate,70,No,No,Yes,Python,1,Machine Learning,Single,Yes,Bachelor,Yes,3.52,No,3.78,112,62488,STU1684,70.0,Yes,Single,Machine Learning,Python,Good,0,0,Good,0.10384466447745497,0.896155335522545
2019,Male,23,2017,BCSE,11,Yes,No,3,2,Offline,No,Yes,1,Intermediate,90,No,No,No,Web development,3,Software,Relationship,Yes,Bachelor,No,4.0,No,3.9,123,25000,STU1685,90.0,No,Relationship,Software,Web Development,Good,0,0,Good,0.055189887412792994,0.944810112587207
2020,Male,23,2019,BCSE,8,Yes,Yes,3,1,Offline,Yes,Yes,3,Advance,90,No,No,No,Programming,2,Machine Learning,Single,No,Family,No,3.84,No,3.78,90,62488,STU1686,90.0,No,Single,Machine Learning,Programming,Good,0,0,Good,0.151260603744268,0.848739396255732
2019,Female,22,2018,BCSE,11,No,Yes,1,1,Offline,Yes,Yes,6,Intermediate,86,No,No,No,Programming,2,Software,Single,No,Family,No,3.44,No,3.46,125,300000,STU1687,86.0,No,Single,Software,Programming,Good,0,0,Good,0.18582802950375463,0.8141719704962453
2019,Male,21,2018,BCSE,10,No,Yes,3,3,Online,Yes,Yes,2,Basic,99,No,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.11,No,3.0,105,62488,STU1688,99.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7720043857477223,0.7720043857477223
2022,Male,21,2020,BCSE,2,Yes,Yes,4,1,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,2.98,No,2.98,11,30000,STU1689,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7454193346220395,0.7454193346220395
2022,Male,20,2020,BCSE,2,Yes,No,3,2,Offline,Yes,Yes,6,Basic,100,No,No,No,Programming,3,Software,Single,No,Bachelor,No,3.43,No,3.43,12,25000,STU1690,100.0,No,Single,Software,Programming,Good,0,0,Good,0.16715537845564202,0.832844621544358
2022,Male,21,2020,BCSE,2,Yes,No,9,3,Offline,Yes,Yes,3,Advance,90,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.98,No,3.98,28,40000,STU1691,90.0,No,Single,Software,Programming,Good,0,0,Good,0.13569688947282185,0.8643031105271781
2013,Female,26,2012,BCSE,9,No,Yes,2,2,Offline,Yes,Yes,2,Basic,90,Yes,No,Yes,Networking,3,NETWORKING,Married,Yes,Family,No,3.08,No,3.15,89,50000,STU1692,90.0,No,Married,Networking,Networking,At Risk,1,1,At Risk,0.8509565412186381,0.8509565412186381
2019,Female,22,2017,BCSE,11,No,No,2,2,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Programming,5,Machine Learning,Single,Yes,Family,Yes,3.1,No,3.16,122,20000,STU1693,100.0,Yes,Single,Machine Learning,Programming,At Risk,1,1,At Risk,0.6845846071653621,0.6845846071653621
2021,Male,19,2020,BCSE,4,No,Yes,3,2,Offline,Yes,Yes,1,Basic,95,Yes,No,No,Problem solving,1,Software,Single,No,Family,No,2.37,No,2.46,31,50000,STU1694,95.0,No,Single,Software,Problem Solving,At Risk,1,1,At Risk,0.9349084990759399,0.9349084990759399
2022,Male,20,2018,BCSE,1,Yes,No,4,2,Offline,Yes,Yes,2,Intermediate,85,No,No,No,Programming,2,Software,Single,Yes,Bachelor,No,0.0,No,0.0,0,30000,STU1695,85.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.9743956582633052,0.9743956582633052
2022,Male,21,2019,BCSE,2,Yes,No,1,2,Offline,Yes,Yes,2,Basic,90,No,No,No,Programming,1,Software,Single,No,Bachelor,No,3.58,No,3.58,12,40000,STU1696,90.0,No,Single,Software,Programming,Good,0,0,Good,0.14048692810941685,0.8595130718905831
2019,Male,22,2019,BCSE,8,Yes,Yes,4,2,Offline,Yes,Yes,3,Advance,100,No,Yes,Yes,Programming,4,NETWORKING,Single,Yes,Bachelor,Yes,3.36,Yes,3.47,87,80000,STU1697,100.0,Yes,Single,Networking,Programming,Good,0,0,Good,0.2793461214127546,0.7206538785872454
2022,Female,18,2021,BCSE,1,Yes,Yes,3,2,Offline,Yes,Yes,2,Advance,95,No,No,Yes,Haven't started yet,1,Software,Single,No,Family,No,0.0,No,0.0,0,150000,STU1698,95.0,No,Single,Software,None / Developing,At Risk,1,1,At Risk,0.9331558629372533,0.9331558629372533
2022,Female,20,2021,BCSE,1,Yes,No,2,2,Online,Yes,Yes,1,Intermediate,95,No,No,Yes,Haven't started yet,2,Software,Single,No,Family,No,0.0,No,0.0,0,45000,STU1699,95.0,No,Single,Software,None / Developing,At Risk,1,1,At Risk,0.9634372354862729,0.9634372354862729
2022,Male,19,2021,BCSE,1,Yes,Yes,4,2,Offline,Yes,Yes,2,Basic,62,No,No,Yes,Web development,2,Software,Single,Yes,Bachelor,No,0.0,No,0.0,0,20000,STU1700,62.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.9307068181818181,0.9307068181818181
2021,Male,22,2020,BCSE,5,No,Yes,3,3,Offline,Yes,Yes,3,Intermediate,90,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,Yes,2.9,No,2.19,36,60000,STU1701,90.0,Yes,Single,Software,Programming,At Risk,1,1,At Risk,0.9080135419010315,0.9080135419010315
2022,Male,20,2019,BCSE,2,No,No,4,2,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,3.32,No,3.25,12,30000,STU1702,90.0,No,Single,Software,Programming,Good,0,0,Good,0.20131904077361631,0.7986809592263837
2020,Male,22,2019,BCSE,8,No,No,6,2,Offline,Yes,Yes,2,Intermediate,0,Yes,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.3,No,3.15,90,36000,STU1703,0.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8589070168010265,0.8589070168010265
2019,Male,23,2017,BCSE,10,No,No,4,2,Offline,Yes,Yes,3,Intermediate,95,No,No,No,Programming,6,Software,Single,No,Bachelor,No,3.92,No,3.78,123,30000,STU1704,95.0,No,Single,Software,Programming,Good,0,0,Good,0.30776961177420525,0.6922303882257947
2014,Female,25,2013,BCSE,24,No,No,1,1,Online,Yes,Yes,12,Intermediate,80,Yes,Yes,Yes,Software Development,4,Software,Married,No,Family,Yes,2.8,Yes,2.5,115,20000,STU1705,80.0,Yes,Married,Software,Software Development,At Risk,1,1,At Risk,0.7975,0.7975
2022,Male,21,2020,BCSE,2,Yes,No,3,2,Online,Yes,No,3,Intermediate,98,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.33,No,2.9,12,20000,STU1706,98.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8423480983664327,0.8423480983664327
2020,Male,22,2017,BCSE,8,Yes,No,3,2,Offline,Yes,Yes,1,Intermediate,87,No,No,No,Web development,3,Software,Single,No,Bachelor,No,3.54,No,3.4,87,30000,STU1707,87.0,No,Single,Software,Web Development,Good,0,0,Good,0.12089224063333219,0.8791077593666679
2020,Male,23,2018,BCSE,8,Yes,Yes,5,6,Offline,Yes,Yes,2,Intermediate,98,No,No,No,Programming,2,NETWORKING,Single,No,Bachelor,No,3.66,No,3.81,87,38000,STU1708,98.0,No,Single,Networking,Programming,Good,0,0,Good,0.0842075845978807,0.9157924154021193
2019,Male,24,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,2,Intermediate,80,No,No,Yes,Software Development,3,Software,Single,Yes,Bachelor,No,3.78,No,3.13,124,15000,STU1709,80.0,No,Single,Software,Software Development,At Risk,1,1,At Risk,0.7250164488330978,0.7250164488330978
2020,Male,21,2019,BCSE,8,No,No,5,4,Offline,Yes,Yes,3,Intermediate,99,No,No,Yes,Programming,1,Software,Single,Yes,Family,Yes,3.82,No,3.81,89,15000,STU1710,99.0,Yes,Single,Software,Programming,Good,0,0,Good,0.1865369607401083,0.8134630392598917
2019,Female,23,2018,BCSE,11,Yes,Yes,4,1,Offline,Yes,Yes,1,Intermediate,95,No,No,Yes,Networking,4,NETWORKING,Single,Yes,Bachelor,Yes,4.0,No,3.93,118,50000,STU1711,95.0,Yes,Single,Networking,Networking,Good,0,0,Good,0.08571241661192469,0.9142875833880753
2022,Male,19,2020,BCSE,2,Yes,No,4,2,Offline,Yes,Yes,1,Basic,80,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,Yes,3.54,No,3.54,11,20000,STU1712,80.0,Yes,Single,Software,Programming,Good,0,0,Good,0.12021220118792872,0.8797877988120713
2022,Male,21,2019,BCSE,2,Yes,No,4,2,Offline,Yes,Yes,2,Basic,95,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,2.55,No,2.55,11,20000,STU1713,95.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8025725517942779,0.8025725517942779
2018,Male,25,2016,BCSE,12,Yes,No,3,2,Offline,Yes,Yes,2,Advance,90,No,No,No,Web development,2,Software,Single,No,Bachelor,Yes,3.4,Yes,3.4,136,12000,STU1714,90.0,Yes,Single,Software,Web Development,Good,0,0,Good,0.08072135548826363,0.9192786445117364
2019,Female,22,2017,BCSE,11,No,No,3,1,Online,Yes,Yes,5,Intermediate,90,No,No,No,Software Development,2,Software,Single,No,Bachelor,No,3.65,No,3.59,126,30000,STU1715,90.0,No,Single,Software,Software Development,Good,0,0,Good,0.19281795069726296,0.8071820493027371
2020,Female,21,2019,BCSE,8,Yes,Yes,3,2,Offline,Yes,Yes,4,Intermediate,94,No,No,No,Programming,2,Machine Learning,Single,No,Family,No,3.62,No,3.62,85,30000,STU1716,94.0,No,Single,Machine Learning,Programming,Good,0,0,Good,0.07441262665144394,0.925587373348556
2019,Male,20,2018,BCSE,9,No,Yes,2,2,Offline,Yes,Yes,1,Basic,90,No,No,No,Learning frontend,1,NETWORKING,Single,No,Family,No,3.7,No,3.45,101,30000,STU1717,90.0,No,Single,Networking,Learning Frontend,Good,0,0,Good,0.22717787158152947,0.7728221284184705
2020,Female,21,2019,BCSE,7,Yes,Yes,3,2,Online,Yes,Yes,2,Intermediate,95,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.5,No,3.5,89,55000,STU1718,95.0,No,Single,Software,Programming,Good,0,0,Good,0.10645091833099261,0.8935490816690074
2022,Male,21,2020,BCSE,2,Yes,Yes,5,2,Online,Yes,Yes,3,Intermediate,100,No,No,Yes,Programming,4,Competitive programming,Single,No,Family,No,3.48,No,3.48,11,50000,STU1719,100.0,No,Single,Programming,Programming,Good,0,0,Good,0.1853649881393144,0.8146350118606855
2019,Male,22,2018,BCSE,10,No,No,3,2,Offline,Yes,No,3,Intermediate,100,No,No,Yes,Networking,2,NETWORKING,Relationship,Yes,Bachelor,No,3.01,No,2.92,112,50000,STU1720,100.0,No,Relationship,Networking,Networking,At Risk,1,1,At Risk,0.5648796900783827,0.5648796900783827
2018,Male,25,2016,BCSE,11,Yes,Yes,4,2,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Web development,2,Software,Single,Yes,Family,No,3.86,No,3.56,129,60000,STU1721,100.0,No,Single,Software,Web Development,Good,0,0,Good,0.14930700892795307,0.8506929910720469
2019,Male,23,2017,BCSE,10,Yes,Yes,4,4,Online,Yes,Yes,10,Intermediate,98,No,No,Yes,Programming,2,Software,Relationship,No,Family,No,3.38,No,3.81,117,15000,STU1722,98.0,No,Relationship,Software,Programming,Good,0,0,Good,0.13752138104990505,0.8624786189500949
2020,Female,22,2019,BCSE,8,Yes,Yes,5,1,Offline,Yes,Yes,2,Intermediate,90,No,No,Yes,Programming,1,Software,Married,No,Family,No,3.07,No,3.42,75,500000,STU1723,90.0,No,Married,Software,Programming,Good,0,0,Good,0.20927198429144692,0.7907280157085531
2019,Female,23,2017,BCSE,11,Yes,Yes,3,2,Offline,Yes,Yes,5,Intermediate,96,No,No,No,Programming,3,NETWORKING,Single,No,Family,No,3.59,No,3.56,119,20000,STU1724,96.0,No,Single,Networking,Programming,Good,0,0,Good,0.12174055110437773,0.8782594488956222
2019,Male,25,2017,BCSE,11,No,No,2,1,Offline,Yes,Yes,6,Intermediate,90,No,No,Yes,Programming,4,Software,Single,Yes,Bachelor,No,2.59,No,3.06,130,50000,STU1725,90.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.6951804281643384,0.6951804281643384
2019,Male,23,2018,BCSE,11,No,No,2,3,Offline,Yes,Yes,2,Intermediate,99,Yes,No,No,Web development,0,Hardware,Single,No,Bachelor,No,3.3,No,3.24,130,15000,STU1726,99.0,No,Single,Hardware,Web Development,Good,0,0,Good,0.2606045573704376,0.7393954426295624
2019,Female,22,2018,BCSE,11,Yes,Yes,4,4,Offline,Yes,Yes,10,Intermediate,99,No,No,Yes,Web development,2,NETWORKING,Single,Yes,Family,No,3.72,No,3.78,127,62488,STU1727,99.0,No,Single,Networking,Web Development,Good,0,0,Good,0.11986023586952625,0.8801397641304738
2022,Male,19,2020,BCSE,1,Yes,Yes,3,2,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Programming,1,Software,Single,No,Family,No,3.9,No,3.9,11,40000,STU1728,100.0,No,Single,Software,Programming,Good,0,0,Good,0.18188460412128102,0.818115395878719
2018,Male,23,2016,BCSE,13,No,No,2,2,Offline,Yes,Yes,5,Basic,75,Yes,Yes,Yes,Programming,1,Hardware,Single,Yes,Bachelor,No,2.55,No,2.65,120,20000,STU1729,75.0,No,Single,Hardware,Programming,At Risk,1,1,At Risk,0.9037964053490368,0.9037964053490368
2021,Male,20,2020,BCSE,4,Yes,No,4,2,Offline,Yes,Yes,2,Basic,85,No,No,No,Programming,3,Software,Single,No,Bachelor,No,3.0,No,2.8,36,20000,STU1730,85.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.6679990911562248,0.6679990911562248
2021,Male,22,2021,BCSE,4,Yes,No,4,2,Online,Yes,Yes,2,Basic,80,Yes,No,Yes,Programming,1,Software,Single,No,Bachelor,No,2.0,No,2.59,24,25000,STU1731,80.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.9899736563852136,0.9899736563852136
2019,Female,22,2018,BCSE,11,Yes,No,5,2,Offline,Yes,Yes,2,Intermediate,95,No,No,Yes,Programming,4,Software,Single,No,Bachelor,Yes,3.96,No,3.9,135,200000,STU1732,95.0,Yes,Single,Software,Programming,Good,0,0,Good,0.0689192674507676,0.9310807325492324
2022,Male,20,2020,BCSE,2,Yes,Yes,2,2,Offline,Yes,Yes,1,Intermediate,80,No,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.7,No,3.7,10,25000,STU1733,80.0,No,Single,Software,Programming,Good,0,0,Good,0.19513374737913164,0.8048662526208683
2022,Male,19,2020,BCSE,1,No,No,5,2,Online,Yes,Yes,7,Basic,90,No,No,No,Programming,3,Software,Single,No,Family,No,3.3,No,3.3,11,35000,STU1734,90.0,No,Single,Software,Programming,Good,0,0,Good,0.20630455919298496,0.793695440807015
2020,Male,22,2019,BCSE,7,No,No,5,2,Offline,Yes,Yes,2,Intermediate,95,No,No,No,Programming,2,Software,Single,Yes,Bachelor,Yes,3.2,No,3.51,90,62488,STU1735,95.0,Yes,Single,Software,Programming,Good,0,0,Good,0.3016395654176951,0.6983604345823049
2021,Male,21,2020,BCSE,3,Yes,Yes,4,2,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Web development,4,Software,Single,No,Family,No,3.57,No,3.67,23,35000,STU1736,90.0,No,Single,Software,Web Development,Good,0,0,Good,0.15557850283094016,0.8444214971690598
2019,Female,22,2018,BCSE,11,No,Yes,3,2,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.37,No,3.11,140,40000,STU1737,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.5670105812584054,0.5670105812584054
2021,Male,21,2020,BCSE,3,Yes,No,4,2,Offline,Yes,Yes,1,Advance,97,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.17,No,2.85,20,30000,STU1738,97.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8361799789972088,0.8361799789972088
2022,Male,19,2020,BCSE,1,No,No,1,1,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.5,No,3.45,11,10000,STU1739,90.0,No,Single,Software,Programming,Good,0,0,Good,0.22726524258506825,0.7727347574149317
2022,Male,20,2020,BCSE,1,No,No,4,2,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,3,Software,Single,No,Bachelor,No,3.78,No,3.78,28,25000,STU1740,90.0,No,Single,Software,Programming,Good,0,0,Good,0.10237147770478341,0.8976285222952166
2019,Male,25,2017,BCSE,10,Yes,Yes,2,2,Offline,Yes,Yes,1,Intermediate,87,No,No,Yes,Programming,3,Software,Single,Yes,Bachelor,Yes,3.9,No,3.59,128,40000,STU1741,87.0,Yes,Single,Software,Programming,Good,0,0,Good,0.0793847404684105,0.9206152595315895
2021,Male,21,2020,BCSE,3,No,Yes,4,2,Offline,Yes,Yes,4,Intermediate,50,No,No,No,Programming,1,Software,Single,No,Family,No,2.94,No,2.5,23,62488,STU1742,50.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7592149171464955,0.7592149171464955
2021,Female,21,2020,BCSE,5,Yes,Yes,3,2,Offline,Yes,Yes,5,Basic,80,No,No,No,Programming,2,Software,Single,No,Family,No,2.89,No,2.8,65,20000,STU1743,80.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.6983194360860436,0.6983194360860436
2021,Female,22,2020,BCSE,4,No,No,4,2,Offline,Yes,Yes,2,Intermediate,90,No,No,No,Programming,1,Software,Single,No,Bachelor,No,1.8,No,2.56,23,20000,STU1744,90.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8350689887864802,0.8350689887864802
2020,Female,22,2019,BCSE,8,No,No,4,3,Online,Yes,Yes,3,Intermediate,85,No,No,No,Programming,4,Hardware,Single,No,Bachelor,No,2.78,No,3.75,78,30000,STU1745,85.0,No,Single,Hardware,Programming,Good,0,0,Good,0.2837277833084877,0.7162722166915123
2022,Female,20,2021,BCSE,6,No,No,1,2,Offline,Yes,No,2,Basic,100,Yes,No,Yes,Programming,4,Data Science,Single,No,Family,No,1.45,No,2.38,50,30000,STU1746,100.0,No,Single,Data Science,Programming,At Risk,1,1,At Risk,0.899090909090909,0.899090909090909
2019,Female,25,2018,BCSE,10,No,No,5,3,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Cyber security,2,Data Science,Relationship,Yes,Bachelor,No,2.45,No,3.54,116,34000,STU1747,100.0,No,Relationship,Data Science,Cyber Security,Good,0,0,Good,0.433739063423101,0.566260936576899
2019,Male,23,2019,BCSE,10,Yes,No,6,3,Offline,Yes,No,4,Advance,80,No,No,No,Programming,1,Software,Single,Yes,Family,No,1.45,No,2.45,116,35000,STU1748,80.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7830557457447702,0.7830557457447702
2021,Female,20,2019,BCSE,6,No,No,3,2,Offline,Yes,Yes,7,Intermediate,100,No,No,No,Machine Learning,2,Hardware,Single,No,Family,No,2.0,No,3.19,78,35000,STU1749,100.0,No,Single,Hardware,Machine Learning,At Risk,1,1,At Risk,0.849187142707558,0.849187142707558
2020,Male,24,2018,BCSE,11,Yes,No,1,2,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Programming,2,Hardware,Single,No,Bachelor,No,2.89,No,3.99,140,36000,STU1750,100.0,No,Single,Hardware,Programming,Good,0,0,Good,0.10844198974275701,0.891558010257243
2020,Female,20,2019,BCSE,10,No,No,2,1,Offline,Yes,Yes,8,Intermediate,70,No,No,Yes,Cyber security,1,Data Science,Relationship,No,Bachelor,No,2.88,No,3.75,116,36000,STU1751,70.0,No,Relationship,Data Science,Cyber Security,Good,0,1,At Risk,0.5427019611195728,0.5427019611195728
2021,Male,20,2020,BCSE,7,No,No,3,2,Offline,Yes,Yes,7,Basic,60,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,1.87,No,2.98,101,37000,STU1752,60.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.9815047021943574,0.9815047021943574
2020,Male,20,2020,BCSE,9,No,No,1,1,Offline,Yes,No,3,Advance,54,Yes,No,Yes,Networking,3,Hardware,Single,Yes,Family,No,2.44,No,3.53,127,39000,STU1753,54.0,No,Single,Hardware,Networking,Good,0,0,Good,0.15067406980966302,0.849325930190337
2019,Female,22,2019,BCSE,10,No,No,4,2,Offline,Yes,No,2,Intermediate,90,No,No,Yes,Programming,1,Software,Single,No,Family,Yes,2.8,No,3.65,126,40000,STU1754,90.0,Yes,Single,Software,Programming,Good,0,0,Good,0.2505581193693477,0.7494418806306523
2019,Male,21,2019,BCSE,7,No,No,6,3,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Programming,2,Artificial Intelligence,Single,No,Family,No,2.11,No,3.47,103,40000,STU1755,100.0,No,Single,Artificial Intelligence,Programming,Good,0,0,Good,0.26477277530195414,0.7352272246980458
2022,Male,22,2021,BCSE,5,No,No,4,1,Offline,Yes,Yes,3,Advance,87,No,No,No,Machine Learning,2,Data Science,Married,No,Bachelor,No,2.37,No,3.49,67,41000,STU1756,87.0,No,Married,Data Science,Machine Learning,Good,0,0,Good,0.2980112064444681,0.7019887935555319
